employee_number,last_name,first_name,name
15845,Felcyn,Achilleas,Development
15845,Felcyn,Achilleas,Research
15847,Gniady,Shawna,Research
15848,Gulik,Jiakeng,Development
15852,Bonifati,Nathalie,Production
15853,Basawa,Shai,Finance
15865,Otillio,Demin,Production
15872,Liesche,Goa,Production
15891,Ferretti,Gao,Production
15900,Spinelli,Kwee,Finance
15906,Dechter,Zdislav,Production
15913,Mattern,Shigeaki,Development
15914,Attimonelli,Tsuneo,Customer Service
15915,Rahimi,Freyja,Customer Service
15921,Manderick,Ziyad,Marketing
15921,Manderick,Ziyad,Sales
15923,Junet,Boutros,Quality Management
15936,Perz,Boriana,Marketing
15946,Onuegbe,Sham,Production
15947,Bierman,Amstein,Production
15957,Pashtan,Steve,Production
15958,Vidya,Fumino,Sales
15968,Montemayor,Moss,Development
15971,Aloia,Arumugam,Development
15974,Nollmann,Ulises,Marketing
15985,Millington,Hailing,Finance
15991,Barbanera,Radhia,Development
16016,Keustermans,Babette,Research
16021,Ananiadou,Mary,Development
16023,Marciano,Freyja,Development
16026,Linnainmaa,Jessie,Development
16027,Vadhan,Ramalingam,Development
16028,Takkinen,JiYoung,Production
16029,Schicker,Zhilian,Production
16029,Schicker,Zhilian,Customer Service
16034,Conta,Pramod,Sales
16035,Jullig,Martial,Development
16041,Hemaspaandra,Shuho,Production
16050,Marrevee,Khedija,Marketing
16050,Marrevee,Khedija,Customer Service
16068,Zongker,Leandro,Finance
16089,Trystram,Gay,Production
16096,Wallrath,Mayuko,Production
16096,Wallrath,Mayuko,Quality Management
16118,Gimarc,Arno,Customer Service
16125,Alpin,Mori,Development
16128,Bain,Guenter,Development
16131,Braunmuhl,Cedric,Development
16132,Narlikar,Reinhold,Development
16132,Narlikar,Reinhold,Quality Management
16149,Luit,Ennio,Sales
16152,Zuberek,Ewing,Marketing
16183,Pintelas,Genta,Production
16183,Pintelas,Genta,Customer Service
16196,Casperson,Isamu,Development
16199,Ritcey,Xudong,Sales
16200,Aloia,Eldridge,Human Resources
16214,Steenbeek,Mohamadou,Quality Management
16218,Hambrick,Lidong,Development
16232,Cullers,Susumu,Development
16259,Wolniewicz,Lidong,Marketing
16270,Thorelli,Khoa,Customer Service
16292,Lakshmanan,Bluma,Production
16292,Lakshmanan,Bluma,Quality Management
16301,Molenkamp,Yurii,Production
16302,Speek,Bedir,Quality Management
16306,Nations,Gor,Development
16310,Docker,Yuriy,Finance
16311,Baik,Chinhyun,Development
16313,Wilfing,Charmane,Production
16314,Ravishankar,Kamakshi,Production
16314,Ravishankar,Kamakshi,Quality Management
16326,Beerel,Suvo,Human Resources
16338,Chartres,Mayuri,Sales
16342,Homond,Genevieve,Research
16359,Terwilliger,Shounak,Sales
16363,England,Avishai,Production
16364,Gini,Yifei,Sales
16375,Begiun,Zvonko,Sales
16402,Spell,Salvador,Development
16408,Sinicrope,Somnath,Production
16414,Brookner,Tristan,Development
16423,Belinskaya,Tremaine,Marketing
16424,Sanella,Sajjan,Sales
16440,Sifakis,Bingning,Production
16447,Savasere,Zhiguo,Production
16447,Savasere,Zhiguo,Development
16457,DiGiano,Gudjon,Production
16463,Denna,Fuqing,Research
16467,Docker,Reinhold,Development
16467,Docker,Reinhold,Research
16481,Rothe,Tadahiko,Marketing
16491,Radwan,Emdad,Customer Service
16493,Cooley,Rafols,Marketing
16493,Cooley,Rafols,Customer Service
16497,Lorin,Tzu,Customer Service
16514,Luiz,Przemyslawa,Development
16531,Ponthieu,Shounak,Marketing
16531,Ponthieu,Shounak,Customer Service
16532,Jansen,Foong,Development
16538,Perng,Radhakrishnan,Sales
16539,Fetvedt,Gretta,Production
16542,Thisen,Moti,Customer Service
16560,Oberman,Mitchel,Research
16561,Swan,Zorica,Development
16561,Swan,Zorica,Research
16564,Rusterholz,Xiaopeng,Sales
16566,Haraldson,Jovan,Development
16577,McFarlan,Lidong,Production
16584,Einsfeld,Toney,Sales
16589,Koblick,Shaibal,Production
16612,Rullman,Zhenhua,Development
16614,Ghazalie,Baruch,Development
16614,Ghazalie,Baruch,Research
16625,Mitzlaff,Pranav,Production
16633,Erie,Baoqiu,Finance
16664,Vuskovic,Shin,Finance
16667,Bazzichi,Munehiko,Sales
16669,Harnett,Youpyo,Production
16669,Harnett,Youpyo,Development
16696,Rajaraman,Jenwei,Quality Management
16700,Moffat,Shigeu,Sales
16700,Moffat,Shigeu,Customer Service
16717,Lakshmanan,Yuguang,Development
16722,Bain,Torsten,Sales
16722,Bain,Torsten,Customer Service
16723,Randt,Mohd,Customer Service
16734,Birch,Bedir,Sales
16737,Fairtlough,Nevin,Production
16740,Oehlmann,Greger,Finance
16740,Oehlmann,Greger,Sales
16741,Kalafatis,Tzvetan,Development
16750,Hinsberger,Alejandro,Sales
16752,Lorho,Xiaoqiu,Production
16761,Vrecion,Ziva,Marketing
16762,Bresenham,Ronnie,Customer Service
16767,Kalorkoti,Kerryn,Production
16775,Fortenbacher,Kendra,Development
16777,Czap,Zhongwei,Development
16777,Czap,Zhongwei,Research
16783,Spataro,Takahira,Customer Service
16784,Gopalakrishnan,Sadun,Sales
16787,Chiola,Marke,Development
16789,Salinas,Bluma,Sales
16795,Shihab,Apostol,Production
16795,Shihab,Apostol,Quality Management
16815,Leonhardt,Satoru,Production
16816,Basawa,Mabo,Development
16817,Beeson,Atilio,Development
16837,Chleq,Angus,Finance
16847,Barbanera,Kwan,Human Resources
16849,Uhrik,Kinh,Production
16858,Gustavson,Akeno,Sales
16866,Ratnakar,Toney,Sales
16881,Bodoff,Christoper,Production
16881,Bodoff,Christoper,Quality Management
16886,Sundgren,Wilmer,Sales
16890,Terkki,Nathan,Research
16895,Murtagh,Dines,Human Resources
16911,Demian,Prodip,Quality Management
16912,Schonegge,Billur,Development
16917,Peron,Olivera,Marketing
16936,Baar,Vitaly,Sales
16950,Gien,Mads,Production
16954,Apsitis,Akhilish,Marketing
16962,Kaiser,Sastry,Development
16963,Lalonde,Monique,Development
16971,Penttonen,Serge,Production
16973,Thisen,Vidya,Marketing
16976,Halevi,Saddek,Development
16977,Isaac,Eishiro,Quality Management
17000,Kugler,Atilio,Production
17009,Jansen,Carrsten,Sales
17014,Waterhouse,Sadun,Sales
17025,Pettey,Isamu,Development
17035,Eiter,Eldridge,Sales
17049,Georgakopoulos,Mayuko,Development
17052,Asser,Lucian,Human Resources
17053,Vakili,Rosli,Development
17071,Calkin,Koldo,Development
17075,Speel,Nikolaos,Marketing
17077,Quittner,Hironoby,Sales
17106,Kilgore,Gad,Development
17128,Baba,Wuxu,Development
17129,Bhattacharjee,Berthier,Research
17154,Milicia,Aria,Customer Service
17160,Montemayor,Shay,Production
17162,Keohane,Jessie,Development
17164,Birta,Pranjal,Development
17172,Riexinger,Conrado,Development
17174,Ligten,Magy,Development
17179,Angel,Kellyn,Development
17180,Boguraev,Salvador,Production
17193,Tetzlaff,Kenroku,Development
17200,Chiola,Mostafa,Production
17211,Conde,Conrado,Development
17211,Conde,Conrado,Research
17214,Angelov,Danel,Development
17215,Langford,Junichi,Production
17226,Pashtan,Teruyuki,Development
17234,Oppitz,Miomir,Development
17240,Menhoudj,Sven,Development
17245,Milicia,Neven,Sales
17247,Muntz,Lunjin,Human Resources
17252,Chaudhuri,Chaosheng,Customer Service
17256,Matteis,Shigeaki,Sales
17271,Oxman,Udaiprakash,Development
17274,Krohm,Along,Customer Service
17288,Lubachevsky,Conrado,Development
17342,Castellani,Aria,Development
17344,Ranum,Chiranjit,Development
17345,Strandh,Duangkaew,Human Resources
17347,Collette,Shan,Production
17353,Shobatake,Shigeo,Sales
17355,Weisert,Mingzeng,Development
17357,Akiyama,Randy,Development
17372,Conti,Adil,Customer Service
17377,Ambroszkiewicz,Kien,Sales
17386,Lamba,Hilary,Production
17389,Kemmerer,Taiji,Development
17391,Pews,Selwyn,Development
17391,Pews,Selwyn,Research
17392,Nourani,Shan,Development
17394,Marzano,Danae,Marketing
17415,Bernatsky,Shaleah,Quality Management
17430,Hertweck,Marlo,Development
17449,Isaac,Shaw,Production
17472,Verhoeff,Murthy,Marketing
17477,Marquardt,Rosine,Development
17480,Chelton,Bingning,Quality Management
17484,Jakobus,Janche,Finance
17488,Billingsley,Leah,Production
17502,Moehrke,Gor,Human Resources
17504,Comyn,Nidapan,Production
17513,Barreiro,Spyrose,Sales
17520,Keohane,Shahab,Development
17522,Yurov,Hugh,Production
17522,Yurov,Hugh,Development
17525,Vecchi,Srinidhi,Production
17529,Ramsey,Abdelkader,Marketing
17532,Krone,Demin,Marketing
17539,Uhrik,Cathie,Development
17541,Vanwelkenhuysen,Margo,Quality Management
17548,Fujisaki,Xuedong,Sales
17559,Papastamatiou,Annemarie,Development
17559,Papastamatiou,Annemarie,Research
17566,Suppi,Heather,Development
17568,Barreiro,Fay,Development
17580,Bruckman,Navin,Finance
17581,Kushner,Marl,Research
17588,Schade,Siddarth,Finance
17588,Schade,Siddarth,Human Resources
17593,Cherinka,Shigehito,Quality Management
17596,Garnick,Vatsa,Production
17597,Vidya,Sanjai,Marketing
17597,Vidya,Sanjai,Customer Service
17618,Picco,Teiji,Research
17629,Winter,Mostafa,Sales
17647,Swab,Vasilis,Sales
17663,Ozery,Jianhui,Finance
17674,Braccini,Adib,Development
17682,Jeansoulin,Anyuan,Production
17685,Porotnikoff,Katsuyuki,Production
17700,McAlpine,Adam,Development
17709,Flasterstein,Aleksander,Development
17715,Dayana,Patricia,Customer Service
17722,Erni,Caolyn,Finance
17723,Holburn,Ramya,Finance
17726,Fritzsche,Shaibal,Production
17728,Lienhardt,Tsuneo,Research
17729,Budinsky,Tremaine,Development
17731,Roison,Gennady,Development
17734,Matzov,Fox,Development
17736,Bennis,Leif,Development
17739,Chaudhury,Satoru,Development
17752,Chepyzhov,Mona,Production
17756,Serot,Candida,Production
17756,Serot,Candida,Customer Service
17757,Shobatake,Kiyomitsu,Quality Management
17760,Krichel,Marjo,Production
17762,Luiz,Jahangir,Development
17767,Akazan,Jianwen,Sales
17779,Bodoff,Abdelkader,Production
17782,Improta,Ugo,Development
17789,Gilg,Snehasis,Development
17793,Baar,Sudhanshu,Development
17798,Suessmith,Guangming,Marketing
17810,Rousseau,Dinah,Sales
17816,Kenevan,Toshimo,Production
17820,Biran,Florina,Development
17823,Acton,Uriel,Sales
17824,Baaz,Navin,Quality Management
17825,Makrucki,Tran,Quality Management
17828,Zolotykh,Ger,Development
17829,Whittlesey,Przemyslawa,Sales
17832,Ermel,Joydip,Sales
17833,Lodder,Mayumi,Marketing
17833,Lodder,Mayumi,Human Resources
17850,Anily,Mabhin,Quality Management
17854,Bazelow,Shuho,Sales
17860,Kalsbeek,Xiong,Quality Management
17864,Grandbois,Charmane,Production
17865,Syrotiuk,Djenana,Production
17871,Hedayat,Ebbe,Quality Management
17872,Alvarado,Mayumi,Production
17904,Pokrovskii,Supot,Sales
17907,Bernini,Kotesh,Finance
17910,Nooteboom,Jianwen,Development
17913,Peck,Kotesh,Production
17925,Baezner,Adamantios,Quality Management
17930,Poulakidas,Chuanti,Marketing
17939,Ibel,Heon,Production
17941,Krohm,Yakichi,Production
17949,Pluym,Subbu,Development
17961,Schieder,Jaber,Sales
17964,Pintelas,Yongqiao,Production
17964,Pintelas,Yongqiao,Quality Management
17969,Katalagarianos,Ranga,Sales
17975,Gire,Gilbert,Sales
17976,Schapire,Jaques,Quality Management
17984,Roison,Kellyn,Sales
17985,Georgatos,Elgin,Development
17987,Monkewich,Atreyi,Finance
17992,Winter,Zhonghua,Sales
18009,Peyn,Adin,Quality Management
18015,Munck,Zhaofang,Marketing
18015,Munck,Zhaofang,Sales
18022,Esposito,Maha,Development
18041,Wossner,Ioana,Development
18045,Wendorf,Zengping,Development
18051,Rosenbaum,Constantijn,Development
18058,Brobst,Naraig,Sales
18060,Goldhammer,Moto,Marketing
18067,Dayana,Masasuke,Customer Service
18071,Caine,Hairong,Human Resources
18091,Ferretti,Adly,Marketing
18092,Perri,Fuqing,Research
18122,Ghazalie,Yuguang,Development
18125,Poehlman,Aron,Marketing
18135,Bahl,Hugh,Sales
18146,Schiettecatte,Zhensheng,Production
18150,Kulisch,Girolamo,Development
18154,Niizuma,Shawna,Development
18180,Murtafg,Adam,Sales
18182,Aamodt,Dekang,Human Resources
18188,Joslin,Jagoda,Production
18188,Joslin,Jagoda,Development
18197,Luks,Lihong,Research
18208,Irland,Demin,Human Resources
18212,Journel,Constantino,Customer Service
18213,Larfeldt,Mabhin,Research
18215,Gips,Hironoby,Production
18218,Georgakopoulos,Kiyotoshi,Finance
18237,Tramer,Limsoon,Production
18238,Maliniak,KayLiang,Sales
18240,Beerel,Joydip,Research
18246,Asser,Fumino,Sales
18251,Panangaden,Alair,Research
18274,Karnin,Yefim,Sales
18281,Barbanera,Torsten,Finance
18282,Bolotov,Brigham,Research
18285,Manders,Sungwon,Sales
18286,Suessmith,Sastry,Development
18288,Kushnir,Aloys,Development
18296,Cesareni,Gino,Human Resources
18315,Gyimothy,King,Development
18323,Tiemann,Oddvar,Development
18323,Tiemann,Oddvar,Quality Management
18329,Busillo,Krisda,Development
18331,Junot,Danil,Human Resources
18338,Bellone,Niteen,Marketing
18340,Swiss,Kazuhiko,Production
18344,Nollmann,Jackson,Customer Service
18347,Hatcliff,Alassane,Research
18354,Conia,Mostafa,Marketing
18354,Conia,Mostafa,Sales
18371,Goldhammer,Ramzi,Production
18371,Goldhammer,Ramzi,Customer Service
18376,Stranks,Wayne,Production
18377,Farris,Paraskevi,Customer Service
18378,Underwood,Mohammad,Production
18383,Muhling,Oddvar,Marketing
18389,Lalonde,Reinhard,Production
18396,Luef,Uriel,Customer Service
18402,Ritzmann,Bernice,Customer Service
18406,Munoz,Chikara,Quality Management
18409,Bala,Keiichiro,Finance
18409,Bala,Keiichiro,Sales
18412,Bauknecht,Leah,Sales
18425,Murrill,Yaghout,Production
18431,Papsdorf,Diederik,Development
18432,Hiyoshi,Goetz,Human Resources
18450,Hoppenstand,Takahito,Finance
18451,Ecklund,Neven,Sales
18462,Babu,Yongqiao,Development
18493,Lukaszewicz,Jongsuk,Production
18517,Marshall,Xiaoheng,Development
18522,Mawatari,Shaw,Production
18535,Gelosh,Pasqua,Development
18535,Gelosh,Pasqua,Research
18544,Itzfeldt,Beshir,Research
18557,Rikino,Kwangsub,Sales
18560,Kampfer,Sadegh,Production
18563,Peot,Jinya,Production
18583,Honglei,Stafford,Customer Service
18585,Slobodova,Udo,Production
18586,Perly,Herbert,Research
18606,Piveteau,Szabolcs,Production
18619,Jahnichen,Mohammad,Production
18619,Jahnichen,Mohammad,Customer Service
18643,Bernini,Christ,Production
18654,Stenning,Navid,Development
18656,Iivonen,Arvind,Production
18659,Portugali,Michaela,Sales
18665,Emmart,Makato,Human Resources
18679,Lambe,Roded,Sales
18684,Dulli,Kenroku,Finance
18687,Karlin,Serenella,Production
18687,Karlin,Serenella,Research
18697,Katalagarianos,Oddvar,Marketing
18697,Katalagarianos,Oddvar,Sales
18702,Impagliazzo,Kinh,Production
18707,Luca,Uta,Sales
18737,Kitsuregawa,Pranay,Marketing
18744,Bugrara,Feipei,Finance
18749,Vecchio,Sudharsan,Production
18756,Narahari,Premal,Production
18758,Dratva,Randy,Development
18764,Sidje,Bernardo,Production
18775,Akazan,Shay,Development
18787,Mukaidono,Kotesh,Production
18791,Mahmud,Giao,Research
18804,Sankaranarayanan,Heather,Marketing
18814,Binding,Genevieve,Finance
18815,Bouloucos,Gennady,Sales
18817,Xiaoshan,Kristin,Human Resources
18826,Riefers,Yahiko,Human Resources
18827,Serot,Mani,Development
18842,Bain,Susanne,Production
18843,Thimonier,Arch,Sales
18846,Vural,Luise,Production
18852,Cooke,Gurbir,Quality Management
18853,Ratnaker,Gonzalo,Human Resources
18855,Jonsson,Adib,Development
18857,Roison,Bogdan,Quality Management
18870,Lanphier,Yoshimitsu,Sales
18890,Litecky,Pasqua,Human Resources
18897,Azumi,Perry,Production
18901,Loncour,Mountaz,Production
18905,Baca,Seongbae,Development
18911,Pena,Ortrud,Quality Management
18931,Simmel,Tzvetan,Sales
18931,Simmel,Tzvetan,Customer Service
18937,Axelband,Susanna,Production
18951,Babu,IEEE,Finance
18951,Babu,IEEE,Sales
18955,Flexer,Ziya,Production
18956,Zizka,Muzhong,Marketing
18963,Rehfuss,Ipke,Marketing
18964,Tiemann,Shirish,Human Resources
18966,Kaminger,Zissis,Production
18973,Crabtree,Marl,Development
18976,Jonsson,Vasilis,Production
18978,Perin,Fox,Customer Service
18990,Badache,Maris,Development
18991,Apsitis,Minghong,Development
19026,Arlazarov,Zhongwei,Sales
19027,Nanard,Ferdinand,Production
19028,Silva,Lubomir,Finance
19034,Vesna,Panayotis,Finance
19035,Bellone,Fuqing,Production
19035,Bellone,Fuqing,Customer Service
19040,Douceur,Marit,Development
19051,Cappello,Marek,Development
19060,Guenter,Younwoo,Production
19067,Usdin,Poorav,Production
19089,Ellozy,Badri,Development
19090,Peot,Zijian,Production
19097,Zeilberger,Marsha,Development
19100,Erev,Mantis,Sales
19120,Qiwen,Giri,Development
19126,Speek,Parto,Development
19130,Penz,Weiwu,Production
19138,Constantine,Xiadong,Marketing
19138,Constantine,Xiadong,Sales
19144,Ohori,Laurentiu,Sales
19161,Rosenbaum,Charlene,Sales
19164,Hanabata,Masamitsu,Human Resources
19167,Harbusch,Chaosheng,Production
19176,Rajcani,Kien,Customer Service
19188,Baer,Marco,Production
19188,Baer,Marco,Customer Service
19211,Oxman,JiYoung,Production
19221,Engberts,Gonzalo,Research
19226,Rouquie,Jaques,Sales
19227,Passafiume,Subbu,Quality Management
19229,Spieker,Rutger,Development
19230,Luon,Kannan,Development
19230,Luon,Kannan,Research
19243,Vitiello,Chenyi,Sales
19251,Kalsbeek,Yongmin,Production
19288,Baja,Freyja,Research
19290,Rusterholz,Leni,Production
19290,Rusterholz,Leni,Development
19303,Ladret,Gao,Development
19315,Krogh,Remko,Human Resources
19318,Halevi,Xianlong,Sales
19318,Halevi,Xianlong,Customer Service
19332,Khamsi,Changho,Quality Management
19340,Percebois,Chenxi,Customer Service
19345,Kobara,Tsuneo,Research
19350,Yoshizawa,Satoru,Customer Service
19351,Pardalos,Sivanarayana,Development
19364,Mitina,Yuping,Quality Management
19370,Bratten,Arto,Production
19372,Isaac,Temple,Quality Management
19380,Lorcy,Divier,Development
19383,Oskamp,Ingemar,Production
19383,Oskamp,Ingemar,Development
19389,Binkley,Hyuckchul,Production
19401,Valiente,Yurij,Sales
19402,Legleitner,Berna,Customer Service
19407,Murtafg,Jamaludin,Marketing
19421,Rosis,Duangkaew,Production
19422,Budinsky,Florian,Production
19422,Budinsky,Florian,Quality Management
19425,Pettey,Xuejia,Development
19448,Kaminger,Malu,Sales
19448,Kaminger,Malu,Customer Service
19461,Butterworth,Masali,Customer Service
19462,Luff,Kerhong,Development
19477,Tramer,Persi,Research
19498,Thebaut,Uma,Sales
19504,Valtorta,Mingsen,Development
19519,Ratzlaff,Duke,Human Resources
19522,Cappelletti,Rafail,Development
19523,Czaja,Froduald,Finance
19524,Rosis,Emran,Sales
19525,Lieberherr,Nitsan,Sales
19546,Penz,Kwan,Production
19585,Ernst,Goncalo,Marketing
19600,Siochi,Brigham,Marketing
19616,Uchoa,Niranjan,Development
19617,Landherr,Mircea,Production
19618,Zizka,Karlis,Finance
19634,Etalle,Phuoc,Sales
19638,Fargier,Baziley,Production
19640,Francisci,Tonny,Production
19640,Francisci,Tonny,Quality Management
19641,Krupka,Subhrajyoti,Development
19652,Pargaonkar,Masamitsu,Development
19658,Moehrke,Taegyun,Production
19658,Moehrke,Taegyun,Development
